id,ceremony_id,category_id,year,result,recipients_json,film_tmdb_id,film_title,subject_title,film_release_year,film_poster_path,source_url,source_citation,scraped_at,scrape_version,verified_status,flags_json,notes
gg.best_motion_picture_drama.2016.the_revenant_unresolved,gg.2016,gg.best_motion_picture_drama,2016,won,[],281957,The Revenant,,2015,/ji3ecJphATlVgWNY0B0RVXZizdf.jpg,https://en.wikipedia.org/wiki/73rd_Golden_Globe_Awards,"73rd Golden Globe Awards Wikipedia article, Best Motion Picture – Drama section",2026-04-30T04:20:39.572882+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_drama.2016.carol_unresolved,gg.2016,gg.best_motion_picture_drama,2016,nominated,[],258480,Carol,,2015,/cJeled7EyPdur6TnCA5GYg0UVna.jpg,https://en.wikipedia.org/wiki/73rd_Golden_Globe_Awards,"73rd Golden Globe Awards Wikipedia article, Best Motion Picture – Drama section",2026-04-30T04:20:39.572882+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_drama.2016.mad_max_fury_road_unresolved,gg.2016,gg.best_motion_picture_drama,2016,nominated,[],76341,Mad Max: Fury Road,,2015,/hA2ple9q4qnwxp3hKVNhroipsir.jpg,https://en.wikipedia.org/wiki/73rd_Golden_Globe_Awards,"73rd Golden Globe Awards Wikipedia article, Best Motion Picture – Drama section",2026-04-30T04:20:39.572882+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_drama.2016.room_unresolved,gg.2016,gg.best_motion_picture_drama,2016,nominated,[],264644,Room,,2015,/2hHDMeYyZjbGWn0BeNH1cTMxuM7.jpg,https://en.wikipedia.org/wiki/73rd_Golden_Globe_Awards,"73rd Golden Globe Awards Wikipedia article, Best Motion Picture – Drama section",2026-04-30T04:20:39.572882+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_drama.2016.spotlight_unresolved,gg.2016,gg.best_motion_picture_drama,2016,nominated,[],314365,Spotlight,,2015,/8DPGG400FgaFWaqcv11n8mRd2NG.jpg,https://en.wikipedia.org/wiki/73rd_Golden_Globe_Awards,"73rd Golden Globe Awards Wikipedia article, Best Motion Picture – Drama section",2026-04-30T04:20:39.572882+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_musical_comedy.2016.the_martian_unresolved,gg.2016,gg.best_motion_picture_musical_comedy,2016,won,[],286217,The Martian,,2015,/fASz8A0yFE3QB6LgGoOfwvFSseV.jpg,https://en.wikipedia.org/wiki/73rd_Golden_Globe_Awards,"73rd Golden Globe Awards Wikipedia article, Best Motion Picture – Musical or Comedy section",2026-04-30T04:20:39.573023+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_musical_comedy.2016.the_big_short_unresolved,gg.2016,gg.best_motion_picture_musical_comedy,2016,nominated,[],318846,The Big Short,,2015,/scVEaJEwP8zUix8vgmMoJJ9Nq0w.jpg,https://en.wikipedia.org/wiki/73rd_Golden_Globe_Awards,"73rd Golden Globe Awards Wikipedia article, Best Motion Picture – Musical or Comedy section",2026-04-30T04:20:39.573023+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_musical_comedy.2016.joy_unresolved,gg.2016,gg.best_motion_picture_musical_comedy,2016,nominated,[],274479,Joy,,2015,/nZAs0HbW82TI1i4Xid83M941Pki.jpg,https://en.wikipedia.org/wiki/73rd_Golden_Globe_Awards,"73rd Golden Globe Awards Wikipedia article, Best Motion Picture – Musical or Comedy section",2026-04-30T04:20:39.573023+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_musical_comedy.2016.spy_unresolved,gg.2016,gg.best_motion_picture_musical_comedy,2016,nominated,[],238713,Spy,,2015,/vPBmfMHxQvRRNGYD5S5ko2KnX56.jpg,https://en.wikipedia.org/wiki/73rd_Golden_Globe_Awards,"73rd Golden Globe Awards Wikipedia article, Best Motion Picture – Musical or Comedy section",2026-04-30T04:20:39.573023+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_musical_comedy.2016.trainwreck_unresolved,gg.2016,gg.best_motion_picture_musical_comedy,2016,nominated,[],271718,Trainwreck,,2015,/wrY629UTCUAKLJ4CxQXz6DCE7pr.jpg,https://en.wikipedia.org/wiki/73rd_Golden_Globe_Awards,"73rd Golden Globe Awards Wikipedia article, Best Motion Picture – Musical or Comedy section",2026-04-30T04:20:39.573023+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_animated.2016.inside_out_unresolved,gg.2016,gg.best_motion_picture_animated,2016,won,[],150540,Inside Out,,2015,/2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg,https://en.wikipedia.org/wiki/73rd_Golden_Globe_Awards,"73rd Golden Globe Awards Wikipedia article, Best Motion Picture – Animated section",2026-04-30T04:20:39.573127+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_animated.2016.anomalisa_unresolved,gg.2016,gg.best_motion_picture_animated,2016,nominated,[],291270,Anomalisa,,2015,/4DJ1zNr4Y6q7zQ27goEYla46VdO.jpg,https://en.wikipedia.org/wiki/73rd_Golden_Globe_Awards,"73rd Golden Globe Awards Wikipedia article, Best Motion Picture – Animated section",2026-04-30T04:20:39.573127+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
