id,ceremony_id,category_id,year,result,recipients_json,film_tmdb_id,film_title,subject_title,film_release_year,film_poster_path,source_url,source_citation,scraped_at,scrape_version,verified_status,flags_json,notes
gg.best_motion_picture_drama.2019.bohemian_rhapsody_unresolved,gg.2019,gg.best_motion_picture_drama,2019,won,[],424694,Bohemian Rhapsody,,2018,/lHu1wtNaczFPGFDTrjCSzeLPTKN.jpg,https://en.wikipedia.org/wiki/76th_Golden_Globe_Awards,"76th Golden Globe Awards Wikipedia article, Best Motion Picture – Drama section",2026-04-30T04:20:32.675258+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_drama.2019.black_panther_unresolved,gg.2019,gg.best_motion_picture_drama,2019,nominated,[],284054,Black Panther,,2018,/uxzzxijgPIY7slzFvMotPv8wjKA.jpg,https://en.wikipedia.org/wiki/76th_Golden_Globe_Awards,"76th Golden Globe Awards Wikipedia article, Best Motion Picture – Drama section",2026-04-30T04:20:32.675258+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_drama.2019.blackkklansman_unresolved,gg.2019,gg.best_motion_picture_drama,2019,nominated,[],487558,BlacKkKlansman,,2018,/8jxqAvSDoneSKRczaK8v9X5gqBp.jpg,https://en.wikipedia.org/wiki/76th_Golden_Globe_Awards,"76th Golden Globe Awards Wikipedia article, Best Motion Picture – Drama section",2026-04-30T04:20:32.675258+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_drama.2019.if_beale_street_could_talk_unresolved,gg.2019,gg.best_motion_picture_drama,2019,nominated,[],465914,If Beale Street Could Talk,,2018,/76NfwnaZI43gOQove0LU9O23Qjz.jpg,https://en.wikipedia.org/wiki/76th_Golden_Globe_Awards,"76th Golden Globe Awards Wikipedia article, Best Motion Picture – Drama section",2026-04-30T04:20:32.675258+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_drama.2019.a_star_is_born_unresolved,gg.2019,gg.best_motion_picture_drama,2019,nominated,[],332562,A Star Is Born,,2018,/wrFpXMNBRj2PBiN4Z5kix51XaIZ.jpg,https://en.wikipedia.org/wiki/76th_Golden_Globe_Awards,"76th Golden Globe Awards Wikipedia article, Best Motion Picture – Drama section",2026-04-30T04:20:32.675258+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_musical_comedy.2019.green_book_unresolved,gg.2019,gg.best_motion_picture_musical_comedy,2019,won,[],490132,Green Book,,2018,/7BsvSuDQuoqhWmU2fL7W2GOcZHU.jpg,https://en.wikipedia.org/wiki/76th_Golden_Globe_Awards,"76th Golden Globe Awards Wikipedia article, Best Motion Picture – Musical or Comedy section",2026-04-30T04:20:32.675576+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_musical_comedy.2019.crazy_rich_asians_unresolved,gg.2019,gg.best_motion_picture_musical_comedy,2019,nominated,[],455207,Crazy Rich Asians,,2018,/1XxL4LJ5WHdrcYcihEZUCgNCpAW.jpg,https://en.wikipedia.org/wiki/76th_Golden_Globe_Awards,"76th Golden Globe Awards Wikipedia article, Best Motion Picture – Musical or Comedy section",2026-04-30T04:20:32.675576+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_musical_comedy.2019.the_favourite_unresolved,gg.2019,gg.best_motion_picture_musical_comedy,2019,nominated,[],375262,The Favourite,,2018,/cwBq0onfmeilU5xgqNNjJAMPfpw.jpg,https://en.wikipedia.org/wiki/76th_Golden_Globe_Awards,"76th Golden Globe Awards Wikipedia article, Best Motion Picture – Musical or Comedy section",2026-04-30T04:20:32.675576+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_musical_comedy.2019.mary_poppins_returns_unresolved,gg.2019,gg.best_motion_picture_musical_comedy,2019,nominated,[],400650,Mary Poppins Returns,,2018,/uTVGku4LibMGyKgQvjBtv3OYfAX.jpg,https://en.wikipedia.org/wiki/76th_Golden_Globe_Awards,"76th Golden Globe Awards Wikipedia article, Best Motion Picture – Musical or Comedy section",2026-04-30T04:20:32.675576+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_musical_comedy.2019.vice_unresolved,gg.2019,gg.best_motion_picture_musical_comedy,2019,nominated,[],429197,Vice,,2018,/1gCab6rNv1r6V64cwsU4oEr649Y.jpg,https://en.wikipedia.org/wiki/76th_Golden_Globe_Awards,"76th Golden Globe Awards Wikipedia article, Best Motion Picture – Musical or Comedy section",2026-04-30T04:20:32.675576+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_animated.2019.spider_man_into_the_spider_verse_unresolved,gg.2019,gg.best_motion_picture_animated,2019,won,[],324857,Spider-Man: Into the Spider-Verse,,2018,/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,https://en.wikipedia.org/wiki/76th_Golden_Globe_Awards,"76th Golden Globe Awards Wikipedia article, Best Motion Picture – Animated section",2026-04-30T04:20:32.675729+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_animated.2019.incredibles_2_unresolved,gg.2019,gg.best_motion_picture_animated,2019,nominated,[],260513,Incredibles 2,,2018,/9lFKBtaVIhP7E2Pk0IY1CwTKTMZ.jpg,https://en.wikipedia.org/wiki/76th_Golden_Globe_Awards,"76th Golden Globe Awards Wikipedia article, Best Motion Picture – Animated section",2026-04-30T04:20:32.675729+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_animated.2019.isle_of_dogs_unresolved,gg.2019,gg.best_motion_picture_animated,2019,nominated,[],399174,Isle of Dogs,,2018,/c0nUX6Q1ZB0P2t1Jo6EeFSVnOGQ.jpg,https://en.wikipedia.org/wiki/76th_Golden_Globe_Awards,"76th Golden Globe Awards Wikipedia article, Best Motion Picture – Animated section",2026-04-30T04:20:32.675729+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_animated.2019.mirai_unresolved,gg.2019,gg.best_motion_picture_animated,2019,nominated,[],475215,Mirai,,2018,/b9XvI4Nehzi0nXyNVD6DtT39P6l.jpg,https://en.wikipedia.org/wiki/76th_Golden_Globe_Awards,"76th Golden Globe Awards Wikipedia article, Best Motion Picture – Animated section",2026-04-30T04:20:32.675729+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_animated.2019.ralph_breaks_the_internet_unresolved,gg.2019,gg.best_motion_picture_animated,2019,nominated,[],404368,Ralph Breaks the Internet,,2018,/iVCrhBcpDaHGvv7CLYbK6PuXZo1.jpg,https://en.wikipedia.org/wiki/76th_Golden_Globe_Awards,"76th Golden Globe Awards Wikipedia article, Best Motion Picture – Animated section",2026-04-30T04:20:32.675729+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_non_english.2019.roma_unresolved,gg.2019,gg.best_motion_picture_non_english,2019,won,[],426426,Roma,,2018,/dtIIyQyALk57ko5bjac7hi01YQ.jpg,https://en.wikipedia.org/wiki/76th_Golden_Globe_Awards,"76th Golden Globe Awards Wikipedia article, Best Foreign Language Film section",2026-04-30T04:20:32.675867+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_non_english.2019.capernaum_unresolved,gg.2019,gg.best_motion_picture_non_english,2019,nominated,[],517814,Capernaum,,2018,/mFnfTVADj8yOxwzprYOmTPselk8.jpg,https://en.wikipedia.org/wiki/76th_Golden_Globe_Awards,"76th Golden Globe Awards Wikipedia article, Best Foreign Language Film section",2026-04-30T04:20:32.675867+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_non_english.2019.girl_unresolved,gg.2019,gg.best_motion_picture_non_english,2019,nominated,[],210577,Girl,,2014,/ts996lKsxvjkO2yiYG0ht4qAicO.jpg,https://en.wikipedia.org/wiki/76th_Golden_Globe_Awards,"76th Golden Globe Awards Wikipedia article, Best Foreign Language Film section",2026-04-30T04:20:32.675867+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_non_english.2019.never_look_away_unresolved,gg.2019,gg.best_motion_picture_non_english,2019,nominated,[],423612,Never Look Away,,2018,/fn0Tp9SG0IQ3Nx8iHPYPiseLMWd.jpg,https://en.wikipedia.org/wiki/76th_Golden_Globe_Awards,"76th Golden Globe Awards Wikipedia article, Best Foreign Language Film section",2026-04-30T04:20:32.675867+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
