id,ceremony_id,category_id,year,result,recipients_json,film_tmdb_id,film_title,subject_title,film_release_year,film_poster_path,source_url,source_citation,scraped_at,scrape_version,verified_status,flags_json,notes
gg.best_motion_picture_drama.2013.argo_unresolved,gg.2013,gg.best_motion_picture_drama,2013,won,[],68734,Argo,,2012,/m5gPWFZFIp4UJFABgWyLkbXv8GX.jpg,https://en.wikipedia.org/wiki/70th_Golden_Globe_Awards,"70th Golden Globe Awards Wikipedia article, Best Motion Picture – Drama section",2026-04-30T04:20:46.017432+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_drama.2013.django_unchained_unresolved,gg.2013,gg.best_motion_picture_drama,2013,nominated,[],68718,Django Unchained,,2012,/7oWY8VDWW7thTzWh3OKYRkWUlD5.jpg,https://en.wikipedia.org/wiki/70th_Golden_Globe_Awards,"70th Golden Globe Awards Wikipedia article, Best Motion Picture – Drama section",2026-04-30T04:20:46.017432+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_drama.2013.life_of_pi_unresolved,gg.2013,gg.best_motion_picture_drama,2013,nominated,[],87827,Life of Pi,,2012,/iLgRu4hhSr6V1uManX6ukDriiSc.jpg,https://en.wikipedia.org/wiki/70th_Golden_Globe_Awards,"70th Golden Globe Awards Wikipedia article, Best Motion Picture – Drama section",2026-04-30T04:20:46.017432+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_drama.2013.lincoln_unresolved,gg.2013,gg.best_motion_picture_drama,2013,nominated,[],72976,Lincoln,,2012,/tQ1dt9FN0rnataPVF7UHJT4lxlM.jpg,https://en.wikipedia.org/wiki/70th_Golden_Globe_Awards,"70th Golden Globe Awards Wikipedia article, Best Motion Picture – Drama section",2026-04-30T04:20:46.017432+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_drama.2013.zero_dark_thirty_unresolved,gg.2013,gg.best_motion_picture_drama,2013,nominated,[],97630,Zero Dark Thirty,,2012,/wNSdSSxowM3WIqmPJNg3RagYbwP.jpg,https://en.wikipedia.org/wiki/70th_Golden_Globe_Awards,"70th Golden Globe Awards Wikipedia article, Best Motion Picture – Drama section",2026-04-30T04:20:46.017432+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_musical_comedy.2013.les_mis_rables_unresolved,gg.2013,gg.best_motion_picture_musical_comedy,2013,won,[],82695,Les Misérables,,2012,/6CuzBs2Lb8At7qQr64mLXg2RYRb.jpg,https://en.wikipedia.org/wiki/70th_Golden_Globe_Awards,"70th Golden Globe Awards Wikipedia article, Best Motion Picture – Musical or Comedy section",2026-04-30T04:20:46.017679+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_musical_comedy.2013.the_best_exotic_marigold_hotel_unresolved,gg.2013,gg.best_motion_picture_musical_comedy,2013,nominated,[],74534,The Best Exotic Marigold Hotel,,2012,/gNWiOKTWDvPTpr7QfPWk18gLftz.jpg,https://en.wikipedia.org/wiki/70th_Golden_Globe_Awards,"70th Golden Globe Awards Wikipedia article, Best Motion Picture – Musical or Comedy section",2026-04-30T04:20:46.017679+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_musical_comedy.2013.moonrise_kingdom_unresolved,gg.2013,gg.best_motion_picture_musical_comedy,2013,nominated,[],83666,Moonrise Kingdom,,2012,/y4SXcbNl6CEF2t36icuzuBioj7K.jpg,https://en.wikipedia.org/wiki/70th_Golden_Globe_Awards,"70th Golden Globe Awards Wikipedia article, Best Motion Picture – Musical or Comedy section",2026-04-30T04:20:46.017679+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_musical_comedy.2013.salmon_fishing_in_the_yemen_unresolved,gg.2013,gg.best_motion_picture_musical_comedy,2013,nominated,[],81025,Salmon Fishing in the Yemen,,2012,/tSmZAKh1H80AGERgMOvXAWTwbVQ.jpg,https://en.wikipedia.org/wiki/70th_Golden_Globe_Awards,"70th Golden Globe Awards Wikipedia article, Best Motion Picture – Musical or Comedy section",2026-04-30T04:20:46.017679+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_musical_comedy.2013.silver_linings_playbook_unresolved,gg.2013,gg.best_motion_picture_musical_comedy,2013,nominated,[],82693,Silver Linings Playbook,,2012,/fhHB1uvfFKKFbj6bTKE8xdtsjKi.jpg,https://en.wikipedia.org/wiki/70th_Golden_Globe_Awards,"70th Golden Globe Awards Wikipedia article, Best Motion Picture – Musical or Comedy section",2026-04-30T04:20:46.017679+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_animated.2013.brave_unresolved,gg.2013,gg.best_motion_picture_animated,2013,won,[],62177,Brave,,2012,/1XAuDtMWpL0sYSFK0R6EZate2Ux.jpg,https://en.wikipedia.org/wiki/70th_Golden_Globe_Awards,"70th Golden Globe Awards Wikipedia article, Best Motion Picture – Animated section",2026-04-30T04:20:46.017868+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_animated.2013.frankenweenie_unresolved,gg.2013,gg.best_motion_picture_animated,2013,nominated,[],62214,Frankenweenie,,2012,/yGjVbLVdZRBlZTTQVBsj2KUjL1s.jpg,https://en.wikipedia.org/wiki/70th_Golden_Globe_Awards,"70th Golden Globe Awards Wikipedia article, Best Motion Picture – Animated section",2026-04-30T04:20:46.017868+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_animated.2013.hotel_transylvania_unresolved,gg.2013,gg.best_motion_picture_animated,2013,nominated,[],76492,Hotel Transylvania,,2012,/eJGvzGrsfe2sqTUPv5IwLWXjVuR.jpg,https://en.wikipedia.org/wiki/70th_Golden_Globe_Awards,"70th Golden Globe Awards Wikipedia article, Best Motion Picture – Animated section",2026-04-30T04:20:46.017868+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
gg.best_motion_picture_animated.2013.rise_of_the_guardians_unresolved,gg.2013,gg.best_motion_picture_animated,2013,nominated,[],81188,Rise of the Guardians,,2012,/yfzmfWGjcmyugH6FZ13WcsUGiNj.jpg,https://en.wikipedia.org/wiki/70th_Golden_Globe_Awards,"70th Golden Globe Awards Wikipedia article, Best Motion Picture – Animated section",2026-04-30T04:20:46.017868+00:00,scrape-gg-v1.0.0,auto_verified,"[""single_source_wikipedia_only""]",
