"id","ceremony_id","category_id","year","result","recipients_json","film_tmdb_id","film_title","subject_title","film_release_year","film_poster_path","source_url","source_citation","scraped_at","scrape_version","verified_status","flags_json","notes"
"gg.best_motion_picture_drama.2001.gladiator_unresolved","gg.2001","gg.best_motion_picture_drama","2001","won","[]","","Gladiator","","","","https://en.wikipedia.org/wiki/58th_Golden_Globe_Awards","58th Golden Globe Awards Wikipedia article, Best Motion Picture – Drama section","2026-04-30T04:21:12.723590+00:00","scrape-gg-v1.0.0","auto_verified","[""single_source_wikipedia_only""]",""
"gg.best_motion_picture_drama.2001.billy_elliot_unresolved","gg.2001","gg.best_motion_picture_drama","2001","nominated","[]","","Billy Elliot","","","","https://en.wikipedia.org/wiki/58th_Golden_Globe_Awards","58th Golden Globe Awards Wikipedia article, Best Motion Picture – Drama section","2026-04-30T04:21:12.723590+00:00","scrape-gg-v1.0.0","auto_verified","[""single_source_wikipedia_only""]",""
"gg.best_motion_picture_drama.2001.erin_brockovich_unresolved","gg.2001","gg.best_motion_picture_drama","2001","nominated","[]","","Erin Brockovich","","","","https://en.wikipedia.org/wiki/58th_Golden_Globe_Awards","58th Golden Globe Awards Wikipedia article, Best Motion Picture – Drama section","2026-04-30T04:21:12.723590+00:00","scrape-gg-v1.0.0","auto_verified","[""single_source_wikipedia_only""]",""
"gg.best_motion_picture_drama.2001.sunshine_unresolved","gg.2001","gg.best_motion_picture_drama","2001","nominated","[]","","Sunshine","","","","https://en.wikipedia.org/wiki/58th_Golden_Globe_Awards","58th Golden Globe Awards Wikipedia article, Best Motion Picture – Drama section","2026-04-30T04:21:12.723590+00:00","scrape-gg-v1.0.0","auto_verified","[""single_source_wikipedia_only""]",""
"gg.best_motion_picture_drama.2001.traffic_unresolved","gg.2001","gg.best_motion_picture_drama","2001","nominated","[]","","Traffic","","","","https://en.wikipedia.org/wiki/58th_Golden_Globe_Awards","58th Golden Globe Awards Wikipedia article, Best Motion Picture – Drama section","2026-04-30T04:21:12.723590+00:00","scrape-gg-v1.0.0","auto_verified","[""single_source_wikipedia_only""]",""
"gg.best_motion_picture_drama.2001.wonder_boys_unresolved","gg.2001","gg.best_motion_picture_drama","2001","nominated","[]","","Wonder Boys","","","","https://en.wikipedia.org/wiki/58th_Golden_Globe_Awards","58th Golden Globe Awards Wikipedia article, Best Motion Picture – Drama section","2026-04-30T04:21:12.723590+00:00","scrape-gg-v1.0.0","auto_verified","[""single_source_wikipedia_only""]",""
"gg.best_motion_picture_musical_comedy.2001.almost_famous_unresolved","gg.2001","gg.best_motion_picture_musical_comedy","2001","won","[]","","Almost Famous","","","","https://en.wikipedia.org/wiki/58th_Golden_Globe_Awards","58th Golden Globe Awards Wikipedia article, Best Motion Picture – Musical or Comedy section","2026-04-30T04:21:12.723738+00:00","scrape-gg-v1.0.0","auto_verified","[""single_source_wikipedia_only""]",""
"gg.best_motion_picture_musical_comedy.2001.best_in_show_unresolved","gg.2001","gg.best_motion_picture_musical_comedy","2001","nominated","[]","","Best in Show","","","","https://en.wikipedia.org/wiki/58th_Golden_Globe_Awards","58th Golden Globe Awards Wikipedia article, Best Motion Picture – Musical or Comedy section","2026-04-30T04:21:12.723738+00:00","scrape-gg-v1.0.0","auto_verified","[""single_source_wikipedia_only""]",""
"gg.best_motion_picture_musical_comedy.2001.chicken_run_unresolved","gg.2001","gg.best_motion_picture_musical_comedy","2001","nominated","[]","","Chicken Run","","","","https://en.wikipedia.org/wiki/58th_Golden_Globe_Awards","58th Golden Globe Awards Wikipedia article, Best Motion Picture – Musical or Comedy section","2026-04-30T04:21:12.723738+00:00","scrape-gg-v1.0.0","auto_verified","[""single_source_wikipedia_only""]",""
"gg.best_motion_picture_musical_comedy.2001.chocolat_unresolved","gg.2001","gg.best_motion_picture_musical_comedy","2001","nominated","[]","","Chocolat","","","","https://en.wikipedia.org/wiki/58th_Golden_Globe_Awards","58th Golden Globe Awards Wikipedia article, Best Motion Picture – Musical or Comedy section","2026-04-30T04:21:12.723738+00:00","scrape-gg-v1.0.0","auto_verified","[""single_source_wikipedia_only""]",""
"gg.best_motion_picture_musical_comedy.2001.o_brother_where_art_thou_unresolved","gg.2001","gg.best_motion_picture_musical_comedy","2001","nominated","[]","","O Brother, Where Art Thou?","","","","https://en.wikipedia.org/wiki/58th_Golden_Globe_Awards","58th Golden Globe Awards Wikipedia article, Best Motion Picture – Musical or Comedy section","2026-04-30T04:21:12.723738+00:00","scrape-gg-v1.0.0","auto_verified","[""single_source_wikipedia_only""]",""
"gg.best_motion_picture_non_english.2001.wo_hu_cang_long_crouching_tiger_hidden_dragon_unresolved","gg.2001","gg.best_motion_picture_non_english","2001","won","[]","","Wo hu cang long (Crouching Tiger, Hidden Dragon)","","","","https://en.wikipedia.org/wiki/58th_Golden_Globe_Awards","58th Golden Globe Awards Wikipedia article, Best Foreign Language Film section","2026-04-30T04:21:12.723864+00:00","scrape-gg-v1.0.0","auto_verified","[""single_source_wikipedia_only""]",""
"gg.best_motion_picture_non_english.2001.amores_perros_unresolved","gg.2001","gg.best_motion_picture_non_english","2001","nominated","[]","","Amores perros","","","","https://en.wikipedia.org/wiki/58th_Golden_Globe_Awards","58th Golden Globe Awards Wikipedia article, Best Foreign Language Film section","2026-04-30T04:21:12.723864+00:00","scrape-gg-v1.0.0","auto_verified","[""single_source_wikipedia_only""]",""
"gg.best_motion_picture_non_english.2001.the_hundred_steps_unresolved","gg.2001","gg.best_motion_picture_non_english","2001","nominated","[]","","The Hundred Steps","","","","https://en.wikipedia.org/wiki/58th_Golden_Globe_Awards","58th Golden Globe Awards Wikipedia article, Best Foreign Language Film section","2026-04-30T04:21:12.723864+00:00","scrape-gg-v1.0.0","auto_verified","[""single_source_wikipedia_only""]",""
"gg.best_motion_picture_non_english.2001.mal_na_unresolved","gg.2001","gg.best_motion_picture_non_english","2001","nominated","[]","","Malèna","","","","https://en.wikipedia.org/wiki/58th_Golden_Globe_Awards","58th Golden Globe Awards Wikipedia article, Best Foreign Language Film section","2026-04-30T04:21:12.723864+00:00","scrape-gg-v1.0.0","auto_verified","[""single_source_wikipedia_only""]",""
"gg.best_motion_picture_non_english.2001.the_widow_of_saint_pierre_unresolved","gg.2001","gg.best_motion_picture_non_english","2001","nominated","[]","","The Widow of Saint-Pierre","","","","https://en.wikipedia.org/wiki/58th_Golden_Globe_Awards","58th Golden Globe Awards Wikipedia article, Best Foreign Language Film section","2026-04-30T04:21:12.723864+00:00","scrape-gg-v1.0.0","auto_verified","[""single_source_wikipedia_only""]",""
"gg.best_actor_drama.2001.tom_hanks_unresolved","gg.2001","gg.best_actor_drama","2001","won","[{""name"": ""Tom Hanks"", ""role"": ""Chuck Noland"", ""tmdb_person_id"": null, ""profile_path"": null}]","","Cast Away","","","","https://en.wikipedia.org/wiki/58th_Golden_Globe_Awards","58th Golden Globe Awards Wikipedia article, Best Actor in a Motion Picture – Drama section","2026-04-30T04:21:12.724145+00:00","scrape-gg-v1.0.0","auto_verified","[""single_source_wikipedia_only""]",""
"gg.best_actor_drama.2001.javier_bardem_unresolved","gg.2001","gg.best_actor_drama","2001","nominated","[{""name"": ""Javier Bardem"", ""role"": ""Reinaldo Arenas"", ""tmdb_person_id"": null, ""profile_path"": null}]","","Before Night Falls","","","","https://en.wikipedia.org/wiki/58th_Golden_Globe_Awards","58th Golden Globe Awards Wikipedia article, Best Actor in a Motion Picture – Drama section","2026-04-30T04:21:12.724145+00:00","scrape-gg-v1.0.0","auto_verified","[""single_source_wikipedia_only""]",""
"gg.best_actor_drama.2001.russell_crowe_unresolved","gg.2001","gg.best_actor_drama","2001","nominated","[{""name"": ""Russell Crowe"", ""role"": ""Maximus Decimus Meridius"", ""tmdb_person_id"": null, ""profile_path"": null}]","","Gladiator","","","","https://en.wikipedia.org/wiki/58th_Golden_Globe_Awards","58th Golden Globe Awards Wikipedia article, Best Actor in a Motion Picture – Drama section","2026-04-30T04:21:12.724145+00:00","scrape-gg-v1.0.0","auto_verified","[""single_source_wikipedia_only""]",""
"gg.best_actor_drama.2001.michael_douglas_unresolved","gg.2001","gg.best_actor_drama","2001","nominated","[{""name"": ""Michael Douglas"", ""role"": ""Grady Tripp"", ""tmdb_person_id"": null, ""profile_path"": null}]","","Wonder Boys","","","","https://en.wikipedia.org/wiki/58th_Golden_Globe_Awards","58th Golden Globe Awards Wikipedia article, Best Actor in a Motion Picture – Drama section","2026-04-30T04:21:12.724145+00:00","scrape-gg-v1.0.0","auto_verified","[""single_source_wikipedia_only""]",""
