id,ceremony_id,category_id,year,result,recipients_json,film_tmdb_id,film_title,subject_title,film_release_year,film_poster_path,source_url,source_citation,scraped_at,scrape_version,verified_status,flags_json,notes
oscar.best_picture.2002.brian_grazer_unresolved,oscar.2002,oscar.best_picture,2002,won,"[{""name"": ""Brian Grazer"", ""role"": null, ""tmdb_person_id"": 339, ""profile_path"": ""/rNFUflKlpTEbnWDHd2Of293E4lx.jpg""}, {""name"": ""Ron Howard"", ""role"": null, ""tmdb_person_id"": 6159, ""profile_path"": null}]",453,A Beautiful Mind,,2001,/zwzWCmH72OSC9NA0ipoqw5Zjya8.jpg,https://en.wikipedia.org/wiki/74th_Academy_Awards,"74th Academy Awards Wikipedia article, Best Picture section",2026-05-03T07:07:45.370544+00:00,scrape-oscar-v1.2.0,auto_verified,"[""wikipedia_dlu_agree""]",
oscar.best_picture.2002.robert_altman_unresolved,oscar.2002,oscar.best_picture,2002,nominated,"[{""name"": ""Robert Altman"", ""role"": null, ""tmdb_person_id"": 9789, ""profile_path"": null}, {""name"": ""Bob Balaban"", ""role"": null, ""tmdb_person_id"": 12438, ""profile_path"": ""/qceORed11dvRnxQjVGexPvgF5Xu.jpg""}]",5279,Gosford Park,,2001,/7r8DeZuaaHCiOEbkqZC6MFmwJ69.jpg,https://en.wikipedia.org/wiki/74th_Academy_Awards,"74th Academy Awards Wikipedia article, Best Picture section",2026-05-03T07:07:45.370544+00:00,scrape-oscar-v1.2.0,auto_verified,"[""wikipedia_dlu_agree""]",
oscar.best_picture.2002.ross_katz_unresolved,oscar.2002,oscar.best_picture,2002,nominated,"[{""name"": ""Ross Katz"", ""role"": null, ""tmdb_person_id"": 1777, ""profile_path"": ""/1JAPs21rMe9O6ggAoUjAMQjbNeK.jpg""}, {""name"": ""Todd Field"", ""role"": null, ""tmdb_person_id"": 5010, ""profile_path"": null}]",1999,In the Bedroom,,2001,/IQj11YbraLDyPYaz79jtDoAscc.jpg,https://en.wikipedia.org/wiki/74th_Academy_Awards,"74th Academy Awards Wikipedia article, Best Picture section",2026-05-03T07:07:45.370544+00:00,scrape-oscar-v1.2.0,auto_verified,"[""wikipedia_dlu_agree""]",
oscar.best_picture.2002.peter_jackson_unresolved,oscar.2002,oscar.best_picture,2002,nominated,"[{""name"": ""Peter Jackson"", ""role"": null, ""tmdb_person_id"": 108, ""profile_path"": null}, {""name"": ""Fran Walsh"", ""role"": null, ""tmdb_person_id"": 126, ""profile_path"": ""/hbKBlzWwqgYMbSEfGaEkHB4Q2xn.jpg""}, {""name"": ""Barrie M. Osborne"", ""role"": null, ""tmdb_person_id"": 123, ""profile_path"": ""/xWtXYk6M5NFroddcQDviLlxOnkU.jpg""}]",120,The Lord of the Rings: The Fellowship of the Ring,,2001,/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,https://en.wikipedia.org/wiki/74th_Academy_Awards,"74th Academy Awards Wikipedia article, Best Picture section",2026-05-03T07:07:45.370544+00:00,scrape-oscar-v1.2.0,auto_verified,"[""wikipedia_dlu_agree""]",
oscar.best_picture.2002.baz_luhrmann_unresolved,oscar.2002,oscar.best_picture,2002,nominated,"[{""name"": ""Baz Luhrmann"", ""role"": null, ""tmdb_person_id"": 6201, ""profile_path"": null}, {""name"": ""Fred Baron"", ""role"": null, ""tmdb_person_id"": 12201, ""profile_path"": null}]",824,Moulin Rouge!,,2001,/2kjM5CUZRIU5yOANUowrbJcRL9L.jpg,https://en.wikipedia.org/wiki/74th_Academy_Awards,"74th Academy Awards Wikipedia article, Best Picture section",2026-05-03T07:07:45.370544+00:00,scrape-oscar-v1.2.0,auto_verified,"[""wikipedia_dlu_agree""]",
oscar.best_director.2002.ron_howard_unresolved,oscar.2002,oscar.best_director,2002,won,"[{""name"": ""Ron Howard"", ""role"": null, ""tmdb_person_id"": 6159, ""profile_path"": null}]",453,A Beautiful Mind,,2001,/zwzWCmH72OSC9NA0ipoqw5Zjya8.jpg,https://en.wikipedia.org/wiki/74th_Academy_Awards,"74th Academy Awards Wikipedia article, Best Director section",2026-05-03T07:07:45.370998+00:00,scrape-oscar-v1.2.0,auto_verified,"[""wikipedia_dlu_agree""]",
oscar.best_director.2002.ridley_scott_unresolved,oscar.2002,oscar.best_director,2002,nominated,"[{""name"": ""Ridley Scott"", ""role"": null, ""tmdb_person_id"": 578, ""profile_path"": null}]",855,Black Hawk Down,,2001,/7fU5dSqKRL4XHeEUz62rCKBfYok.jpg,https://en.wikipedia.org/wiki/74th_Academy_Awards,"74th Academy Awards Wikipedia article, Best Director section",2026-05-03T07:07:45.370998+00:00,scrape-oscar-v1.2.0,auto_verified,"[""wikipedia_dlu_agree""]",
oscar.best_director.2002.robert_altman_unresolved,oscar.2002,oscar.best_director,2002,nominated,"[{""name"": ""Robert Altman"", ""role"": null, ""tmdb_person_id"": 9789, ""profile_path"": null}]",5279,Gosford Park,,2001,/7r8DeZuaaHCiOEbkqZC6MFmwJ69.jpg,https://en.wikipedia.org/wiki/74th_Academy_Awards,"74th Academy Awards Wikipedia article, Best Director section",2026-05-03T07:07:45.370998+00:00,scrape-oscar-v1.2.0,auto_verified,"[""wikipedia_dlu_agree""]",
oscar.best_director.2002.peter_jackson_unresolved,oscar.2002,oscar.best_director,2002,nominated,"[{""name"": ""Peter Jackson"", ""role"": null, ""tmdb_person_id"": 108, ""profile_path"": null}]",120,The Lord of the Rings: The Fellowship of the Ring,,2001,/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,https://en.wikipedia.org/wiki/74th_Academy_Awards,"74th Academy Awards Wikipedia article, Best Director section",2026-05-03T07:07:45.370998+00:00,scrape-oscar-v1.2.0,auto_verified,"[""wikipedia_dlu_agree""]",
oscar.best_director.2002.david_lynch_unresolved,oscar.2002,oscar.best_director,2002,nominated,"[{""name"": ""David Lynch"", ""role"": null, ""tmdb_person_id"": 5602, ""profile_path"": null}]",1018,Mulholland Drive,,2001,/x7A59t6ySylr1L7aubOQEA480vM.jpg,https://en.wikipedia.org/wiki/74th_Academy_Awards,"74th Academy Awards Wikipedia article, Best Director section",2026-05-03T07:07:45.370998+00:00,scrape-oscar-v1.2.0,auto_verified,"[""wikipedia_dlu_agree""]",
