"id","ceremony_id","category_id","year","result","recipients_json","film_tmdb_id","film_title","subject_title","film_release_year","film_poster_path","source_url","source_citation","scraped_at","scrape_version","verified_status","flags_json","notes"
"oscar.best_picture.2024.emma_thomas_unresolved","oscar.2024","oscar.best_picture","2024","won","[{""name"": ""Emma Thomas"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Charles Roven"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Christopher Nolan"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","","Oppenheimer","","","","https://en.wikipedia.org/wiki/96th_Academy_Awards","96th Academy Awards Wikipedia article, Best Picture section","2026-05-03T07:08:18.163747+00:00","scrape-oscar-v1.2.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_picture.2024.cord_jefferson_unresolved","oscar.2024","oscar.best_picture","2024","nominated","[{""name"": ""Cord Jefferson"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","","American Fiction","","","","https://en.wikipedia.org/wiki/96th_Academy_Awards","96th Academy Awards Wikipedia article, Best Picture section","2026-05-03T07:08:18.163747+00:00","scrape-oscar-v1.2.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_picture.2024.marie_ange_luciani_unresolved","oscar.2024","oscar.best_picture","2024","nominated","[{""name"": ""Marie-Ange Luciani"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""David Thion"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","","Anatomy of a Fall","","","","https://en.wikipedia.org/wiki/96th_Academy_Awards","96th Academy Awards Wikipedia article, Best Picture section","2026-05-03T07:08:18.163747+00:00","scrape-oscar-v1.2.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_picture.2024.david_heyman_unresolved","oscar.2024","oscar.best_picture","2024","nominated","[{""name"": ""David Heyman"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Margot Robbie"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Tom Ackerley"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Robbie Brenner"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","","Barbie","","","","https://en.wikipedia.org/wiki/96th_Academy_Awards","96th Academy Awards Wikipedia article, Best Picture section","2026-05-03T07:08:18.163747+00:00","scrape-oscar-v1.2.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_picture.2024.mark_johnson_unresolved","oscar.2024","oscar.best_picture","2024","nominated","[{""name"": ""Mark Johnson"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","","The Holdovers","","","","https://en.wikipedia.org/wiki/96th_Academy_Awards","96th Academy Awards Wikipedia article, Best Picture section","2026-05-03T07:08:18.163747+00:00","scrape-oscar-v1.2.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_picture.2024.dan_friedkin_unresolved","oscar.2024","oscar.best_picture","2024","nominated","[{""name"": ""Dan Friedkin"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Bradley Thomas"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Martin Scorsese"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Daniel Lupi"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","","Killers of the Flower Moon","","","","https://en.wikipedia.org/wiki/96th_Academy_Awards","96th Academy Awards Wikipedia article, Best Picture section","2026-05-03T07:08:18.163747+00:00","scrape-oscar-v1.2.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_picture.2024.bradley_cooper_unresolved","oscar.2024","oscar.best_picture","2024","nominated","[{""name"": ""Bradley Cooper"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Steven Spielberg"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Fred Berner"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Kristie Macosko Krieger"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","","Maestro","","","","https://en.wikipedia.org/wiki/96th_Academy_Awards","96th Academy Awards Wikipedia article, Best Picture section","2026-05-03T07:08:18.163747+00:00","scrape-oscar-v1.2.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_picture.2024.david_hinojosa_unresolved","oscar.2024","oscar.best_picture","2024","nominated","[{""name"": ""David Hinojosa"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Christine Vachon"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Pamela Koffler"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","","Past Lives","","","","https://en.wikipedia.org/wiki/96th_Academy_Awards","96th Academy Awards Wikipedia article, Best Picture section","2026-05-03T07:08:18.163747+00:00","scrape-oscar-v1.2.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_picture.2024.ed_guiney_unresolved","oscar.2024","oscar.best_picture","2024","nominated","[{""name"": ""Ed Guiney"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Andrew Lowe"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Yorgos Lanthimos"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Emma Stone"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","","Poor Things","","","","https://en.wikipedia.org/wiki/96th_Academy_Awards","96th Academy Awards Wikipedia article, Best Picture section","2026-05-03T07:08:18.163747+00:00","scrape-oscar-v1.2.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_picture.2024.james_wilson_unresolved","oscar.2024","oscar.best_picture","2024","nominated","[{""name"": ""James Wilson"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","","The Zone of Interest","","","","https://en.wikipedia.org/wiki/96th_Academy_Awards","96th Academy Awards Wikipedia article, Best Picture section","2026-05-03T07:08:18.163747+00:00","scrape-oscar-v1.2.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_director.2024.christopher_nolan_unresolved","oscar.2024","oscar.best_director","2024","won","[{""name"": ""Christopher Nolan"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","","Oppenheimer","","","","https://en.wikipedia.org/wiki/96th_Academy_Awards","96th Academy Awards Wikipedia article, Best Director section","2026-05-03T07:08:18.164576+00:00","scrape-oscar-v1.2.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_director.2024.justine_triet_unresolved","oscar.2024","oscar.best_director","2024","nominated","[{""name"": ""Justine Triet"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","","Anatomy of a Fall","","","","https://en.wikipedia.org/wiki/96th_Academy_Awards","96th Academy Awards Wikipedia article, Best Director section","2026-05-03T07:08:18.164576+00:00","scrape-oscar-v1.2.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_director.2024.martin_scorsese_unresolved","oscar.2024","oscar.best_director","2024","nominated","[{""name"": ""Martin Scorsese"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","","Killers of the Flower Moon","","","","https://en.wikipedia.org/wiki/96th_Academy_Awards","96th Academy Awards Wikipedia article, Best Director section","2026-05-03T07:08:18.164576+00:00","scrape-oscar-v1.2.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_director.2024.yorgos_lanthimos_unresolved","oscar.2024","oscar.best_director","2024","nominated","[{""name"": ""Yorgos Lanthimos"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","","Poor Things","","","","https://en.wikipedia.org/wiki/96th_Academy_Awards","96th Academy Awards Wikipedia article, Best Director section","2026-05-03T07:08:18.164576+00:00","scrape-oscar-v1.2.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_director.2024.jonathan_glazer_unresolved","oscar.2024","oscar.best_director","2024","nominated","[{""name"": ""Jonathan Glazer"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","","The Zone of Interest","","","","https://en.wikipedia.org/wiki/96th_Academy_Awards","96th Academy Awards Wikipedia article, Best Director section","2026-05-03T07:08:18.164576+00:00","scrape-oscar-v1.2.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_actor.2024.cillian_murphy_unresolved","oscar.2024","oscar.best_actor","2024","won","[{""name"": ""Cillian Murphy"", ""role"": ""J. Robert Oppenheimer"", ""tmdb_person_id"": null, ""profile_path"": null}]","","Oppenheimer","","","","https://en.wikipedia.org/wiki/96th_Academy_Awards","96th Academy Awards Wikipedia article, Best Actor in a Leading Role section","2026-05-03T07:08:18.164894+00:00","scrape-oscar-v1.2.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_actor.2024.bradley_cooper_unresolved","oscar.2024","oscar.best_actor","2024","nominated","[{""name"": ""Bradley Cooper"", ""role"": ""Leonard Bernstein"", ""tmdb_person_id"": null, ""profile_path"": null}]","","Maestro","","","","https://en.wikipedia.org/wiki/96th_Academy_Awards","96th Academy Awards Wikipedia article, Best Actor in a Leading Role section","2026-05-03T07:08:18.164894+00:00","scrape-oscar-v1.2.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_actor.2024.colman_domingo_unresolved","oscar.2024","oscar.best_actor","2024","nominated","[{""name"": ""Colman Domingo"", ""role"": ""Bayard Rustin"", ""tmdb_person_id"": null, ""profile_path"": null}]","","Rustin","","","","https://en.wikipedia.org/wiki/96th_Academy_Awards","96th Academy Awards Wikipedia article, Best Actor in a Leading Role section","2026-05-03T07:08:18.164894+00:00","scrape-oscar-v1.2.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_actor.2024.paul_giamatti_unresolved","oscar.2024","oscar.best_actor","2024","nominated","[{""name"": ""Paul Giamatti"", ""role"": ""Paul Hunham"", ""tmdb_person_id"": null, ""profile_path"": null}]","","The Holdovers","","","","https://en.wikipedia.org/wiki/96th_Academy_Awards","96th Academy Awards Wikipedia article, Best Actor in a Leading Role section","2026-05-03T07:08:18.164894+00:00","scrape-oscar-v1.2.0","auto_verified","[""wikipedia_dlu_agree""]",""
