id,ceremony_id,category_id,year,result,recipients_json,film_tmdb_id,film_title,subject_title,film_release_year,film_poster_path,source_url,source_citation,scraped_at,scrape_version,verified_status,flags_json,notes
oscar.best_picture.2015.alejandro_g_i_rritu_unresolved,oscar.2015,oscar.best_picture,2015,won,"[{""name"": ""Alejandro G. Iñárritu"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""John Lesher"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""James W. Skotchdopole"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]",194662,Birdman or (The Unexpected Virtue of Ignorance),,2014,/rHUg2AuIuLSIYMYFgavVwqt1jtc.jpg,https://en.wikipedia.org/wiki/87th_Academy_Awards,"87th Academy Awards Wikipedia article, Best Picture section",2026-05-03T07:08:04.146519+00:00,scrape-oscar-v1.2.0,auto_verified,"[""wikipedia_dlu_agree""]",
oscar.best_picture.2015.clint_eastwood_unresolved,oscar.2015,oscar.best_picture,2015,nominated,"[{""name"": ""Clint Eastwood"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Robert Lorenz"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Andrew Lazar"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Bradley Cooper"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Peter Morgan"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]",190859,American Sniper,,2014,/vJgtfUmZE5i4L12sOryAPuBa04K.jpg,https://en.wikipedia.org/wiki/87th_Academy_Awards,"87th Academy Awards Wikipedia article, Best Picture section",2026-05-03T07:08:04.146519+00:00,scrape-oscar-v1.2.0,auto_verified,"[""wikipedia_dlu_agree""]",
oscar.best_picture.2015.richard_linklater_unresolved,oscar.2015,oscar.best_picture,2015,nominated,"[{""name"": ""Richard Linklater"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Cathleen Sutherland"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]",85350,Boyhood,,2014,/2BvtvDUyxiMJ4dmKfiQf4qdOHQN.jpg,https://en.wikipedia.org/wiki/87th_Academy_Awards,"87th Academy Awards Wikipedia article, Best Picture section",2026-05-03T07:08:04.146519+00:00,scrape-oscar-v1.2.0,auto_verified,"[""wikipedia_dlu_agree""]",
oscar.best_picture.2015.wes_anderson_unresolved,oscar.2015,oscar.best_picture,2015,nominated,"[{""name"": ""Wes Anderson"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Scott Rudin"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Steven Rales"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Jeremy Dawson"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]",120467,The Grand Budapest Hotel,,2014,/eWdyYQreja6JGCzqHWXpWHDrrPo.jpg,https://en.wikipedia.org/wiki/87th_Academy_Awards,"87th Academy Awards Wikipedia article, Best Picture section",2026-05-03T07:08:04.146519+00:00,scrape-oscar-v1.2.0,auto_verified,"[""wikipedia_dlu_agree""]",
oscar.best_picture.2015.nora_grossman_unresolved,oscar.2015,oscar.best_picture,2015,nominated,"[{""name"": ""Nora Grossman"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Ido Ostrowsky"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Teddy Schwarzman"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]",205596,The Imitation Game,,2014,/zSqJ1qFq8NXFfi7JeIYMlzyR0dx.jpg,https://en.wikipedia.org/wiki/87th_Academy_Awards,"87th Academy Awards Wikipedia article, Best Picture section",2026-05-03T07:08:04.146519+00:00,scrape-oscar-v1.2.0,auto_verified,"[""wikipedia_dlu_agree""]",
oscar.best_picture.2015.christian_colson_unresolved,oscar.2015,oscar.best_picture,2015,nominated,"[{""name"": ""Christian Colson"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Oprah Winfrey"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Dede Gardner"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Jeremy Kleiner"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]",273895,Selma,,2014,/2QyUcitU0hrxy6B2zkyJ0EhNlqm.jpg,https://en.wikipedia.org/wiki/87th_Academy_Awards,"87th Academy Awards Wikipedia article, Best Picture section",2026-05-03T07:08:04.146519+00:00,scrape-oscar-v1.2.0,auto_verified,"[""wikipedia_dlu_agree""]",
oscar.best_picture.2015.tim_bevan_unresolved,oscar.2015,oscar.best_picture,2015,nominated,"[{""name"": ""Tim Bevan"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Eric Fellner"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Lisa Bruce"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Anthony McCarten"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]",266856,The Theory of Everything,,2014,/7kwcLFNt887saoQAL7EY0XnW7VI.jpg,https://en.wikipedia.org/wiki/87th_Academy_Awards,"87th Academy Awards Wikipedia article, Best Picture section",2026-05-03T07:08:04.146519+00:00,scrape-oscar-v1.2.0,auto_verified,"[""wikipedia_dlu_agree""]",
oscar.best_picture.2015.jason_blum_unresolved,oscar.2015,oscar.best_picture,2015,nominated,"[{""name"": ""Jason Blum"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Helen Estabrook"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""David Lancaster"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]",244786,Whiplash,,2014,/7fn624j5lj3xTme2SgiLCeuedmO.jpg,https://en.wikipedia.org/wiki/87th_Academy_Awards,"87th Academy Awards Wikipedia article, Best Picture section",2026-05-03T07:08:04.146519+00:00,scrape-oscar-v1.2.0,auto_verified,"[""wikipedia_dlu_agree""]",
oscar.best_director.2015.alejandro_g_i_rritu_unresolved,oscar.2015,oscar.best_director,2015,won,"[{""name"": ""Alejandro G. Iñárritu"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]",194662,Birdman or (The Unexpected Virtue of Ignorance),,2014,/rHUg2AuIuLSIYMYFgavVwqt1jtc.jpg,https://en.wikipedia.org/wiki/87th_Academy_Awards,"87th Academy Awards Wikipedia article, Best Director section",2026-05-03T07:08:04.147224+00:00,scrape-oscar-v1.2.0,auto_verified,"[""wikipedia_dlu_agree""]",
oscar.best_director.2015.richard_linklater_unresolved,oscar.2015,oscar.best_director,2015,nominated,"[{""name"": ""Richard Linklater"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]",85350,Boyhood,,2014,/2BvtvDUyxiMJ4dmKfiQf4qdOHQN.jpg,https://en.wikipedia.org/wiki/87th_Academy_Awards,"87th Academy Awards Wikipedia article, Best Director section",2026-05-03T07:08:04.147224+00:00,scrape-oscar-v1.2.0,auto_verified,"[""wikipedia_dlu_agree""]",
