"id","ceremony_id","category_id","year","result","recipients_json","film_tmdb_id","film_title","subject_title","film_release_year","film_poster_path","source_url","source_citation","scraped_at","scrape_version","verified_status","flags_json","notes"
"oscar.best_picture.2006.paul_haggis_unresolved","oscar.2006","oscar.best_picture","2006","won","[{""name"": ""Paul Haggis"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Cathy Schulman"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","","Crash","","","","https://en.wikipedia.org/wiki/78th_Academy_Awards","78th Academy Awards Wikipedia article, Best Picture section","2026-04-25T22:42:01.190717+00:00","scrape-oscar-v1.1.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_picture.2006.diana_ossana_unresolved","oscar.2006","oscar.best_picture","2006","nominated","[{""name"": ""Diana Ossana"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""James Schamus"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","","Brokeback Mountain","","","","https://en.wikipedia.org/wiki/78th_Academy_Awards","78th Academy Awards Wikipedia article, Best Picture section","2026-04-25T22:42:01.190717+00:00","scrape-oscar-v1.1.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_picture.2006.caroline_baron_unresolved","oscar.2006","oscar.best_picture","2006","nominated","[{""name"": ""Caroline Baron"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""William Vince"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Michael Ohoven"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","","Capote","","","","https://en.wikipedia.org/wiki/78th_Academy_Awards","78th Academy Awards Wikipedia article, Best Picture section","2026-04-25T22:42:01.190717+00:00","scrape-oscar-v1.1.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_picture.2006.grant_heslov_unresolved","oscar.2006","oscar.best_picture","2006","nominated","[{""name"": ""Grant Heslov"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","","Good Night, and Good Luck","","","","https://en.wikipedia.org/wiki/78th_Academy_Awards","78th Academy Awards Wikipedia article, Best Picture section","2026-04-25T22:42:01.190717+00:00","scrape-oscar-v1.1.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_picture.2006.kathleen_kennedy_unresolved","oscar.2006","oscar.best_picture","2006","nominated","[{""name"": ""Kathleen Kennedy"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Steven Spielberg"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}, {""name"": ""Barry Mendel"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","","Munich","","","","https://en.wikipedia.org/wiki/78th_Academy_Awards","78th Academy Awards Wikipedia article, Best Picture section","2026-04-25T22:42:01.190717+00:00","scrape-oscar-v1.1.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_director.2006.ang_lee_unresolved","oscar.2006","oscar.best_director","2006","won","[{""name"": ""Ang Lee"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","","Brokeback Mountain","","","","https://en.wikipedia.org/wiki/78th_Academy_Awards","78th Academy Awards Wikipedia article, Best Director section","2026-04-25T22:42:01.191153+00:00","scrape-oscar-v1.1.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_director.2006.bennett_miller_unresolved","oscar.2006","oscar.best_director","2006","nominated","[{""name"": ""Bennett Miller"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","","Capote","","","","https://en.wikipedia.org/wiki/78th_Academy_Awards","78th Academy Awards Wikipedia article, Best Director section","2026-04-25T22:42:01.191153+00:00","scrape-oscar-v1.1.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_director.2006.paul_haggis_unresolved","oscar.2006","oscar.best_director","2006","nominated","[{""name"": ""Paul Haggis"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","","Crash","","","","https://en.wikipedia.org/wiki/78th_Academy_Awards","78th Academy Awards Wikipedia article, Best Director section","2026-04-25T22:42:01.191153+00:00","scrape-oscar-v1.1.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_director.2006.george_clooney_unresolved","oscar.2006","oscar.best_director","2006","nominated","[{""name"": ""George Clooney"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","","Good Night, and Good Luck","","","","https://en.wikipedia.org/wiki/78th_Academy_Awards","78th Academy Awards Wikipedia article, Best Director section","2026-04-25T22:42:01.191153+00:00","scrape-oscar-v1.1.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_director.2006.steven_spielberg_unresolved","oscar.2006","oscar.best_director","2006","nominated","[{""name"": ""Steven Spielberg"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","","Munich","","","","https://en.wikipedia.org/wiki/78th_Academy_Awards","78th Academy Awards Wikipedia article, Best Director section","2026-04-25T22:42:01.191153+00:00","scrape-oscar-v1.1.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_actor.2006.philip_seymour_hoffman_unresolved","oscar.2006","oscar.best_actor","2006","won","[{""name"": ""Philip Seymour Hoffman"", ""role"": ""Truman Capote"", ""tmdb_person_id"": null, ""profile_path"": null}]","","Capote","","","","https://en.wikipedia.org/wiki/78th_Academy_Awards","78th Academy Awards Wikipedia article, Best Actor in a Leading Role section","2026-04-25T22:42:01.191420+00:00","scrape-oscar-v1.1.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_actor.2006.terrence_howard_unresolved","oscar.2006","oscar.best_actor","2006","nominated","[{""name"": ""Terrence Howard"", ""role"": ""DJay"", ""tmdb_person_id"": null, ""profile_path"": null}]","","Hustle & Flow","","","","https://en.wikipedia.org/wiki/78th_Academy_Awards","78th Academy Awards Wikipedia article, Best Actor in a Leading Role section","2026-04-25T22:42:01.191420+00:00","scrape-oscar-v1.1.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_actor.2006.heath_ledger_unresolved","oscar.2006","oscar.best_actor","2006","nominated","[{""name"": ""Heath Ledger"", ""role"": ""Ennis Del Mar"", ""tmdb_person_id"": null, ""profile_path"": null}]","","Brokeback Mountain","","","","https://en.wikipedia.org/wiki/78th_Academy_Awards","78th Academy Awards Wikipedia article, Best Actor in a Leading Role section","2026-04-25T22:42:01.191420+00:00","scrape-oscar-v1.1.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_actor.2006.joaquin_phoenix_unresolved","oscar.2006","oscar.best_actor","2006","nominated","[{""name"": ""Joaquin Phoenix"", ""role"": ""Johnny Cash"", ""tmdb_person_id"": null, ""profile_path"": null}]","","Walk the Line","","","","https://en.wikipedia.org/wiki/78th_Academy_Awards","78th Academy Awards Wikipedia article, Best Actor in a Leading Role section","2026-04-25T22:42:01.191420+00:00","scrape-oscar-v1.1.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_actor.2006.david_strathairn_unresolved","oscar.2006","oscar.best_actor","2006","nominated","[{""name"": ""David Strathairn"", ""role"": ""Edward R. Murrow"", ""tmdb_person_id"": null, ""profile_path"": null}]","","Good Night, and Good Luck","","","","https://en.wikipedia.org/wiki/78th_Academy_Awards","78th Academy Awards Wikipedia article, Best Actor in a Leading Role section","2026-04-25T22:42:01.191420+00:00","scrape-oscar-v1.1.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_actress.2006.reese_witherspoon_unresolved","oscar.2006","oscar.best_actress","2006","won","[{""name"": ""Reese Witherspoon"", ""role"": ""June Carter Cash"", ""tmdb_person_id"": null, ""profile_path"": null}]","","Walk the Line","","","","https://en.wikipedia.org/wiki/78th_Academy_Awards","78th Academy Awards Wikipedia article, Best Actress in a Leading Role section","2026-04-25T22:42:01.191712+00:00","scrape-oscar-v1.1.0","auto_verified","[""wikipedia_dlu_agree""]",""
"oscar.best_actress.2006.judi_dench_unresolved","oscar.2006","oscar.best_actress","2006","nominated","[{""name"": ""Judi Dench"", ""role"": ""Laura Henderson"", ""tmdb_person_id"": null, ""profile_path"": null}]","","Mrs Henderson Presents","","","","https://en.wikipedia.org/wiki/78th_Academy_Awards","78th Academy Awards Wikipedia article, Best Actress in a Leading Role section","2026-04-25T22:42:01.191712+00:00","scrape-oscar-v1.1.0","auto_verified","[""wikipedia_dlu_agree""]",""
