"year","category_id","result","recipients_json","film_title","film_tmdb_id","co_winner","verified_status","notes","scraped_at"
"2012","cannes.palme_dor","won","[{""name"": ""Michael Haneke"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","Amour","","false","auto_verified","","2026-05-03T12:51:52.080384+00:00"
"2012","cannes.grand_prix","won","[{""name"": ""Matteo Garrone"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","Reality","","false","auto_verified","","2026-05-03T12:51:52.080384+00:00"
"2012","cannes.jury_prize","won","[{""name"": ""Ken Loach"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","The Angels' Share","","false","auto_verified","","2026-05-03T12:51:52.080384+00:00"
"2012","cannes.best_director","won","[{""name"": ""Carlos Reygadas"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","Post Tenebras Lux","","false","auto_verified","","2026-05-03T12:51:52.080384+00:00"
"2012","cannes.best_actor","won","[{""name"": ""Mads Mikkelsen"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","The Hunt","","false","auto_verified","","2026-05-03T12:51:52.080384+00:00"
"2012","cannes.best_actress","won","[{""name"": ""Cristina Flutur"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","Beyond the Hills","","true","auto_verified","","2026-05-03T12:51:52.080384+00:00"
"2012","cannes.best_actress","won","[{""name"": ""Cosmina Stratan"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","Beyond the Hills","","true","auto_verified","","2026-05-03T12:51:52.080384+00:00"
"2012","cannes.best_screenplay","won","[{""name"": ""Cristian Mungiu"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","Beyond the Hills","","false","auto_verified","","2026-05-03T12:51:52.080384+00:00"
"2012","cannes.camera_dor","won","[{""name"": ""Benh Zeitlin"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","Beasts of the Southern Wild","","false","auto_verified","","2026-05-03T12:51:52.080384+00:00"
"2012","cannes.short_film_palme_dor","won","[{""name"": ""L. Rezan Yesilbas"", ""role"": null, ""tmdb_person_id"": null, ""profile_path"": null}]","Silent","","false","auto_verified","","2026-05-03T12:51:52.080384+00:00"
